Date,open,high,low,close,returns,volatility,momentum,rsi,macd_line,macd_signal,macd_diff,stoch,atr,atr_pct,bb_width,hour,day_of_week,month,kst,squeeze,symbol,vol_regime,future_close,direction,Date
2015-09-17 00:00:00+01:00,0.33443499435718005,0.3345407857549614,0.33675702493312687,0.3340679424643678,0.5888857309262104,0.08904401931120827,0.4626069895498859,43.268692402327936,-0.7509986296040267,,,62.15906135306187,1.2524796865281391,0.010833714112803332,0.04299018586992424,0,3,9,,0.0,USDJPY=X,0.0,120.08000183105469,0,2015-09-17 00:00:00+01:00
2015-09-18 00:00:00+01:00,0.3269180736225148,0.3223579465005506,0.31564792683731735,0.3263387846547747,0.5908178224813506,0.09557079985962383,0.4552420078543157,44.04955429627285,-0.6928090460098844,-0.8917512582664756,0.19894221225659126,66.3598718192593,1.20694527061681,0.01039203852587566,0.0347087342751325,0,4,9,,1.0,USDJPY=X,0.0,120.19999694824219,0,2015-09-18 00:00:00+01:00
2015-09-21 00:00:00+01:00,0.3257354977800129,0.329131602151677,0.32646975866805783,0.32560965614383486,0.5177703493745616,0.18150733655186804,0.39543895413639035,40.80773018187119,-0.6773753379309397,-0.8488760741993685,0.17150073626842877,50.07989217605552,1.2254494239990914,0.010054023412267937,0.026152387723163806,0,0,9,,1.0,USDJPY=X,0.0,120.23999786376953,0,2015-09-21 00:00:00+01:00
2015-09-22 00:00:00+01:00,0.33372208701399964,0.3272473666371092,0.3260647248278947,0.33366282986173124,0.573494290767183,0.14250196811184565,0.3793083593834815,40.50489105328866,-0.6611536218541261,-0.8113315837303201,0.15017796187619403,48.28140341889724,1.2034173092059086,0.01021199348012689,0.023543078433888254,0,1,9,,1.0,USDJPY=X,0.0,120.36799621582031,0,2015-09-22 00:00:00+01:00
2015-09-23 00:00:00+01:00,0.3272097624799881,0.3273772455386659,0.325076551024994,0.3268897724088029,0.6437370716548985,0.12836120306171808,0.4473968646981554,45.33060410263329,-0.6012629308252855,-0.7693178531493132,0.16805492232402774,68.14558671960286,1.1764592177140802,0.00998703130536464,0.021483758707712915,0,2,9,,1.0,USDJPY=X,0.0,119.83999633789062,0,2015-09-23 00:00:00+01:00
2015-09-24 00:00:00+01:00,0.3292995401080212,0.3249407768319834,0.3183048103979369,0.32883411510464255,0.5253733744780644,0.13908267018239417,0.41139701196394907,42.228287780580025,-0.5808326964547916,-0.731620821810409,0.15078812535561736,51.43897396490843,1.1563547480963892,0.009797295134699343,0.017363282492846133,0,3,9,,1.0,USDJPY=X,0.0,119.86000061035156,0,2015-09-24 00:00:00+01:00
2015-09-25 00:00:00+01:00,0.3300123238542283,0.3386830304168207,0.331086921967765,0.3294822705442588,0.5948655479831161,0.18073076229951343,0.41368168236545017,43.425275664099786,-0.5486346664862651,-0.6950235907455803,0.14638892425931516,56.09450187064269,1.1568295528152297,0.009620256052038942,0.01726480243852762,0,4,9,,1.0,USDJPY=X,0.0,119.85900115966797,0,2015-09-25 00:00:00+01:00
2015-09-28 00:00:00+01:00,0.33140550893958376,0.32611030659724083,0.3260647248278947,0.3315562937772256,0.58449968409147,0.1895884512145384,0.4515333768358413,43.84298059760426,-0.5139650865943679,-0.6588118899153378,0.14484680332096989,56.49475065203917,1.1613418148072223,0.009621004435860883,0.016433462101612853,0,0,9,,1.0,USDJPY=X,0.0,119.80999755859375,0,2015-09-28 00:00:00+01:00
2015-09-29 00:00:00+01:00,0.3223820646948583,0.3209772395900139,0.31893664835671465,0.3230008397711046,0.5958800517831804,0.1174832354810255,0.4642405140368029,45.236326237863565,-0.4707344635913131,-0.6211964046505329,0.15046194105921984,58.578981996938694,1.1323891375707131,0.00964826076131509,0.014513559196482,0,1,9,,1.0,USDJPY=X,0.0,119.99500274658203,0,2015-09-29 00:00:00+01:00
2015-09-30 00:00:00+01:00,0.32343511090912624,0.3241447728389508,0.3238128751074385,0.32332497930241755,0.5111021291967435,0.13675176181578472,0.3891818377797417,40.74529190887731,-0.4736194704341159,-0.5916810178072496,0.11806154737313368,34.98648321566515,1.1306466334292224,0.009449175335235536,0.013232698797941029,0,2,9,,1.0,USDJPY=X,0.0,120.46099853515625,1,2015-09-30 00:00:00+01:00
2015-10-01 00:00:00+01:00,0.3236133377449213,0.32313771563088856,0.3228247013045378,0.32330878468815283,0.5819201190316631,0.12028008839904772,0.42115241429509614,40.9843480357423,-0.4688866481296401,-0.5671221438717277,0.09823549574208756,36.953514500386206,1.1051720221268002,0.009433060467810273,0.012996116817312485,0,3,10,,1.0,USDJPY=X,0.0,120.23999786376953,1,2015-10-01 00:00:00+01:00
2015-10-02 00:00:00+01:00,0.3228356655876239,0.32518442370265155,0.30986436001316076,0.3225147540971447,0.579194331600205,0.12012477354857679,0.41229954024550713,40.97545348378729,-0.4599148871407266,-0.5456806925255274,0.08576580538480083,36.90752053928797,1.0814456365828657,0.009220600968087208,0.012791402946758018,0,4,10,,1.0,USDJPY=X,0.0,119.91500091552734,0,2015-10-02 00:00:00+01:00
2015-10-05 00:00:00+01:00,0.3257354977800129,0.32446971795334156,0.3287863742512682,0.32551248845824676,0.5729654633561282,0.2640257609242063,0.40578593084039005,40.51122399932789,-0.45155365354973753,-0.5268552847303695,0.07530163118063193,43.873430776236155,1.12555702875217,0.009026338858357614,0.013005512294703606,0,0,10,-1412.1971650469713,1.0,USDJPY=X,0.0,119.92900085449219,0,2015-10-05 00:00:00+01:00
2015-10-06 00:00:00+01:00,0.333025494471322,0.3278320695546133,0.33303088664218916,0.3330632582649089,0.6033395244150047,0.07568101412298091,0.40999224700257203,43.13077498826546,-0.4250986703149948,-0.5065039618472945,0.0814052915322997,51.185870276497,1.084089083722718,0.00938003252626477,0.010792575850818777,0,1,10,-1316.0240770540506,1.0,USDJPY=X,0.0,120.17900085449219,0,2015-10-06 00:00:00+01:00
2015-10-07 00:00:00+01:00,0.3292995401080212,0.32438841970961896,0.3269233669052869,0.3294822705442588,0.6397216280393869,0.06713276929935218,0.48295142718440603,49.19881497513051,-0.3623539490873924,-0.47767395929531414,0.11532001020792176,69.6046294928124,1.0471537001267313,0.008999502717938448,0.009236844992887249,0,2,10,-1215.7044160148564,1.0,USDJPY=X,0.0,120.01100158691406,0,2015-10-07 00:00:00+01:00
2015-10-08 00:00:00+01:00,0.3246014955480987,0.320295003566093,0.3251251254220595,0.3242161775790138,0.5507909744650941,0.09277394694160161,0.4652278602808064,46.656221251888134,-0.3266952729189825,-0.44747822202004783,0.12078294910106535,60.86944721708739,1.0229284489109267,0.008708863262898122,0.009202096438931587,0,3,10,-1138.1770219506097,1.0,USDJPY=X,0.0,119.72000122070312,0,2015-10-08 00:00:00+01:00
2015-10-09 00:00:00+01:00,0.32450434832692343,0.3240960682508671,0.3283327660140394,0.32444302580172923,0.5372870602215676,0.07086269692974552,0.44141127746179426,43.12652625307208,-0.3209602230978703,-0.42217462223561236,0.10121439913774205,48.023750576726485,0.9925763863282825,0.008530446075145479,0.00948567023251619,0,4,10,-1069.5207625718147,1.0,USDJPY=X,0.0,118.83000183105469,0,2015-10-09 00:00:00+01:00
2015-10-12 00:00:00+01:00,0.32831125870787026,0.3221305344925769,0.32936963781298045,0.3284939045820745,0.581139755677387,0.07645758837533552,0.4460461989251085,43.32543202176848,-0.3116924798380012,-0.40007819375609016,0.08838571391808897,48.57710644636971,0.9568212440570659,0.00827636667741907,0.00913833012659158,0,0,10,-995.6688636943021,1.0,USDJPY=X,0.0,119.05000305175781,0,2015-10-12 00:00:00+01:00
2015-10-13 00:00:00+01:00,0.3261890986727787,0.3191904132516137,0.3236022624545125,0.3257717259094912,0.6117442936623522,0.047707742504576454,0.45080501159593117,46.89697156395757,-0.2809363564311269,-0.37624982629109754,0.09531346985997063,58.4585043409034,0.9104053842346305,0.007961634206091844,0.0077842263880748335,0,1,10,-935.6553500739125,1.0,USDJPY=X,0.0,119.2699966430664,0,2015-10-13 00:00:00+01:00
2015-10-14 00:00:00+01:00,0.32155581892697316,0.31451217026033396,0.31585853949024334,0.32105649707526496,0.5575830051257286,0.0749032542610807,0.4043811452718661,44.85148723768333,-0.2670397756037062,-0.35440781615361927,0.0873680405499131,51.818233905184655,0.8904481663247349,0.007586016050164359,0.00766389037347061,0,2,10,-858.7462401388078,1.0,USDJPY=X,0.0,119.50299835205078,0,2015-10-14 00:00:00+01:00
2015-10-15 00:00:00+01:00,0.3066193718727648,0.3049608659254397,0.2998364043970583,0.30663537850707656,0.5416125504873989,0.10442848877464882,0.3991913291011497,41.476843822393896,-0.27632265715341475,-0.3387907843535784,0.06246812720016365,40.3162722812435,0.8940591467365283,0.007437756074552646,0.007834560911995834,0,3,10,-772.2445687242739,1.0,USDJPY=X,0.0,119.77999877929688,1,2015-10-15 00:00:00+01:00
2015-10-16 00:00:00+01:00,0.3108638155399217,0.31267663933385004,0.3134284600482382,0.3102001716134619,0.4637064209022428,0.1667441264903112,0.357574545350666,33.23951236629826,-0.35144369620672933,-0.3413213667242086,-0.010122329482520731,30.189520555738355,0.9472692033242651,0.007523850315239813,0.011544125088061536,0,4,10,-767.0279271777058,1.0,USDJPY=X,0.0,119.84200286865234,1,2015-10-16 00:00:00+01:00
2015-10-19 00:00:00+01:00,0.3134233852642496,0.3115558141566763,0.3168305218274554,0.31376484109683767,0.6081178783245983,0.11017869507070975,0.37271801433337376,36.59183706157277,-0.3887441998396355,-0.350805933347294,-0.0379382664923415,39.056979172112214,0.9366782582067953,0.007956901965911192,0.013463227574967485,0,0,10,-730.4650789854504,1.0,USDJPY=X,0.0,120.86000061035156,1,2015-10-19 00:00:00+01:00
2015-10-20 00:00:00+01:00,0.317327690060319,0.3178259412037716,0.32136672779871955,0.31754028781167354,0.608063671344069,0.06682213959841034,0.3706524732550234,39.84473077541139,-0.3959887615007318,-0.35984249897798154,-0.03614626252275027,47.924130275009304,0.9062008473945912,0.00785342738802909,0.014328283776939597,0,1,10,-692.8694735063392,1.0,USDJPY=X,0.0,121.2959976196289,1,2015-10-20 00:00:00+01:00
2015-10-21 00:00:00+01:00,0.3224144471019166,0.32003512183273,0.3276037792611304,0.3220286684231848,0.6097068888652334,0.08329381301514735,0.39999913278335036,43.17006731293784,-0.3785649767692121,-0.36358699453622767,-0.01497798223298441,57.31559185581308,0.8897581084693637,0.007583080423848127,0.013874515357949329,0,2,10,-658.4049242006982,1.0,USDJPY=X,0.0,120.9489974975586,1,2015-10-21 00:00:00+01:00
2015-10-22 00:00:00+01:00,0.32348368451971377,0.3265001911624099,0.32476878957793676,0.32303335262264343,0.6153737922672999,0.04460025988561239,0.4417102736070932,46.92625818272056,-0.3385028324070021,-0.35857016211038256,0.020067329703380488,68.48048365719627,0.8675612707480587,0.007428269473510397,0.013758183786970217,0,3,10,-583.0836873166604,1.0,USDJPY=X,0.0,120.47699737548828,1,2015-10-22 00:00:00+01:00
2015-10-23 00:00:00+01:00,0.3401535791273387,0.3389591470128781,0.3350073578469652,0.3395284944237986,0.5873747776577786,0.13364427919682068,0.5123304096722165,47.75861543450238,-0.29831133516715624,-0.3465183967217373,0.04820706155458104,70.97964568297206,0.8670212235768803,0.007239208707976215,0.013492022112067275,0,4,10,-494.15211697147294,1.0,USDJPY=X,0.0,120.86000061035156,0,2015-10-23 00:00:00+01:00
2015-10-26 00:00:00+00:00,0.34702248092991383,0.34004750246466275,0.341649566748514,0.34659317855650107,0.7114349284088768,0.15462364010585122,0.5712505001051658,59.0999684294034,-0.18221491394433542,-0.31365770016625694,0.13144278622192151,87.77634261423607,0.9054481918425942,0.00717376484526197,0.015049214427732337,0,0,10,-348.3677847972812,1.0,USDJPY=X,0.0,121.0,0,2015-10-26 00:00:00+00:00
2015-10-27 00:00:00+00:00,0.3412390077486651,0.3342484342962093,0.333759996994073,0.34097055683141364,0.6354290531815789,0.10132100615568476,0.5869600830922459,62.82260410042058,-0.05439926792776362,-0.2618060137185583,0.20740674579079466,99.44307573226102,0.8873447800857013,0.007464782100081995,0.017888271663566463,0,1,10,-231.2446472525969,1.0,USDJPY=X,0.0,120.49500274658203,0,2015-10-27 00:00:00+00:00
2015-10-28 00:00:00+00:00,0.3333819481429121,0.3275234832331666,0.335428583152817,0.3333224957161536,0.534831794396717,0.1215226072028151,0.5439057554449005,58.276385645742444,0.01868020873405385,-0.20570876922803585,0.2243889779620897,88.71001236560662,0.9040340506418006,0.007336520338695761,0.019414697322048056,0,2,10,-194.53310173482436,1.0,USDJPY=X,0.0,120.78800201416016,0,2015-10-28 00:00:00+00:00
2015-10-29 00:00:00+00:00,0.3399753522915434,0.3374484372705353,0.34113106904955615,0.3395284944237986,0.5186307129873055,0.0411809619561609,0.48856442003230965,52.69082779484326,0.03807089770583616,-0.15695283584126146,0.19502373354709762,74.11057306563211,0.8873885912837368,0.007503789688783623,0.019811123689641316,0,3,10,-181.16627191421216,1.0,USDJPY=X,0.0,121.09500122070312,0,2015-10-29 00:00:00+00:00
2015-10-30 00:00:00+00:00,0.34251885440931584,0.3419804425673143,0.33588219139004605,0.3417969766509512,0.6287663817956813,0.08143003480949626,0.5121376500446466,56.34704981533676,0.0833821411605129,-0.1088858404409066,0.1922679816014195,85.95724898290526,0.8723609742723984,0.007342285179566123,0.020659191989177036,0,4,10,-39.113236118360405,0.0,USDJPY=X,0.0,121.48999786376953,1,2015-10-30 00:00:00+00:00
2015-11-02 00:00:00+00:00,0.3339975846679437,0.3298789015566259,0.3351370131714484,0.3336142460189373,0.5973394400061243,0.1751358708539234,0.4475007929526529,57.63587448566024,0.1291002217746069,-0.06128862799780391,0.1903888497724108,87.08236884691809,0.890549397636312,0.007209594828697508,0.021639362790351894,0,0,11,120.8122281330775,0.0,USDJPY=X,1.0,121.66999816894531,1,2015-11-02 00:00:00+00:00
2015-11-03 00:00:00+00:00,0.3387603940419832,0.3385205578596253,0.3403211249682041,0.338361864081693,0.5144150664379596,0.06651150989746848,0.3791117970069235,51.70571533608097,0.12316332201983471,-0.024398237994276185,0.1475615600141109,72.01680653142235,0.8797957166458277,0.007390757934661099,0.02188689246769541,0,1,11,226.78569430971191,0.0,USDJPY=X,0.0,123.19999694824219,1,2015-11-03 00:00:00+00:00
2015-11-04 00:00:00+00:00,0.3432316381555227,0.34613892209186825,0.34743300997369575,0.34333633036716393,0.617142005378148,0.09945604234048809,0.4255667726984749,54.62295351631682,0.14048149515814146,0.008577708636207342,0.1319037865219341,80.75784164441804,0.8687387707512038,0.007283800559451988,0.022226896380047236,0,2,11,327.13823504649883,0.0,USDJPY=X,0.0,123.0770034790039,1,2015-11-04 00:00:00+00:00
2015-11-05 00:00:00+00:00,0.3504730612362441,0.3509795137100937,0.3534595723821552,0.34973666444598517,0.6188528853328633,0.10411904468325255,0.4824907495948629,57.518505334620954,0.17693890090060904,0.04224994708908768,0.13468895381152135,78.5481857832859,0.8710432140234392,0.007174026689738197,0.023191476927633573,0,3,11,417.5041046078844,0.0,USDJPY=X,0.0,123.08399963378906,1,2015-11-05 00:00:00+00:00
2015-11-06 00:00:00+00:00,0.35319466659283805,0.3702771885927163,0.35716951920740425,0.35265330211275425,0.6300543971478135,0.09261863209113069,0.4832218489867446,60.969469179578184,0.23499570141751747,0.08079909795477364,0.15419660346274383,82.60408627591309,0.8725400052371668,0.00716967017317892,0.024793401494522166,0,4,11,592.5762733288425,0.0,USDJPY=X,0.0,122.75700378417969,1,2015-11-06 00:00:00+00:00
2015-11-09 00:00:00+00:00,0.3774786291563035,0.3770508442438425,0.3816968705481194,0.3774446604687858,0.6023667313175901,0.2416473807513919,0.486081420519934,62.465815517413624,0.2921627837007037,0.12307183510395965,0.16909094859674406,60.0264242551967,0.9305732325765321,0.007171365319046017,0.026535173232503297,0,0,11,700.1435114210466,0.0,USDJPY=X,1.0,122.55999755859375,0,2015-11-09 00:00:00+00:00
2015-11-10 00:00:00+00:00,0.3751296686748291,0.3743706047362423,0.3802225819776379,0.3754517339301522,0.7748968453352185,0.07117332663068737,0.6350873579553101,72.21620159981303,0.45567350254226824,0.18959216859162137,0.26608133395064687,90.13076766458325,1.0013897659429962,0.007553354347626139,0.032964035592154765,0,1,11,863.4152328362411,0.0,USDJPY=X,0.0,122.36399841308594,0,2015-11-10 00:00:00+00:00
2015-11-11 00:00:00+00:00,0.37577756400994566,0.3706831840903302,0.3754758869524226,0.375565096230005,0.5637975617526885,0.05967409964811109,0.6042634393825577,70.62785064266095,0.5687758858259855,0.2654289120384942,0.30334697378749126,87.03425544257017,0.9572906887718446,0.008136286533120108,0.03740403784685174,0,2,11,1043.5830629921397,0.0,USDJPY=X,0.0,123.26599884033203,0,2015-11-11 00:00:00+00:00
2015-11-12 00:00:00+00:00,0.3702048236685238,0.36847412739162144,0.3741312537064243,0.3702666140362305,0.5802080795277836,0.0699296222173744,0.5820122317259876,70.66737136303703,0.6514651855231506,0.3426361667354255,0.30882901878772506,85.1330622743501,0.9210554215911548,0.007777539660882525,0.04039454346345628,0,3,11,1257.5680838245535,0.0,USDJPY=X,0.0,123.44499969482422,1,2015-11-12 00:00:00+00:00
2015-11-13 00:00:00+00:00,0.3673697562902516,0.364721767294931,0.37113422576737043,0.36707442068094265,0.5380057987390982,0.06169437831377868,0.5291810876914209,66.1849190235198,0.6827410057099428,0.410657134530329,0.2720838711796138,75.56338515605987,0.8850514498271104,0.007503078384109729,0.03979871939004705,0,4,11,1437.2964787633791,0.0,USDJPY=X,0.0,123.5250015258789,1,2015-11-13 00:00:00+00:00
2015-11-16 00:00:00+00:00,0.36301197419839015,0.3701147160355207,0.3682019636910707,0.3638985455629291,0.554364589344036,0.05454515275393385,0.5017441804699707,63.56876730251505,0.6837487328100167,0.46527545418626653,0.21847327862375016,69.79791146150806,0.8469047694683659,0.007221372939437136,0.038381895924300295,0,0,11,1558.6133557958226,0.0,USDJPY=X,0.0,122.91200256347656,1,2015-11-16 00:00:00+00:00
2015-11-17 00:00:00+00:00,0.37854786657410067,0.3751664847990255,0.38244204876671706,0.3785141231253033,0.5544522645793939,0.13426553859870435,0.3775076733398623,60.98595626411352,0.6611109947674407,0.5044425623025014,0.15666843246493933,63.145132483994765,0.8481257440124781,0.006921192347844982,0.03639799229649863,0,1,11,1683.1360439048265,0.0,USDJPY=X,1.0,122.9229965209961,0,2015-11-17 00:00:00+00:00
2015-11-18 00:00:00+00:00,0.3814638899700191,0.3765147219841727,0.38309007819118346,0.38141456617780745,0.6939687258695615,0.04599809353985071,0.45082443828642343,67.5252633273188,0.7077952968247558,0.5451131092069523,0.1626821876178035,90.21596768727733,0.8669738702772118,0.0068804516410974435,0.03576278364273068,0,2,11,1853.6308564633373,0.0,USDJPY=X,0.0,122.91500091552734,0,2015-11-18 00:00:00+00:00
2015-11-19 00:00:00+00:00,0.3826626570160503,0.37635237335722715,0.3762697631670606,0.38271087705704043,0.60190863364254,0.05268018893873718,0.4631363156752164,68.6483273741336,0.750584544130291,0.5862073961916201,0.16437714793867086,95.58814101096324,0.8292612286293418,0.007023159078298108,0.035577999474835365,0,3,11,2028.94810517363,0.0,USDJPY=X,0.0,122.50499725341797,0,2015-11-19 00:00:00+00:00
2015-11-20 00:00:00+00:00,0.3727158197822642,0.3680517731010633,0.37523289136811955,0.37277813910036306,0.5894032461870335,0.11655016076865438,0.492416953560489,69.16163734883561,0.78193712561756,0.6253533420768081,0.15658378354075186,97.98915582096114,0.8235997122986746,0.006713306766935022,0.034801164330505834,0,4,11,2156.8942186956706,0.0,USDJPY=X,1.0,122.68000030517578,0,2015-11-20 00:00:00+00:00
2015-11-23 00:00:00+00:00,0.3730397674498225,0.371479188083363,0.37628595463274905,0.37295627985727475,0.5021438325170229,0.047086483102692755,0.46260015266203797,60.929859186437135,0.7486899474388196,0.6500206631492105,0.09866928428960908,77.42363642350725,0.8211997982435796,0.006700726496367476,0.03473092566131638,0,0,11,2200.509112175042,0.0,USDJPY=X,0.0,122.63400268554688,0,2015-11-23 00:00:00+00:00
2015-11-24 00:00:00+00:00,0.3734447947320003,0.3665410633587205,0.36944932454396295,0.3728267229431572,0.5807151235991358,0.06977430736690347,0.4775451002581851,61.01946891094959,0.7149865201500347,0.6630138345493753,0.051972685600659374,73.99903335517673,0.7946139196232235,0.006680603479295374,0.03485983249733806,0,1,11,2171.7000829200592,0.0,USDJPY=X,0.0,122.83000183105469,0,2015-11-24 00:00:00+00:00
2015-11-25 00:00:00+00:00,0.36647874570824945,0.3657776530213266,0.36737570454505564,0.3661832224043462,0.5783123920191229,0.08811213020838272,0.41220632036607524,60.910052837075554,0.679794880440241,0.6663700437275485,0.013424836712692456,69.24122153280877,0.7783558784196674,0.006464743226657237,0.03421709614338968,0,2,11,2158.424789653089,0.0,USDJPY=X,0.0,123.20999908447266,1,2015-11-25 00:00:00+00:00
2015-11-26 00:00:00+00:00,0.36907082143660963,0.36238270776441595,0.371425795748739,0.3690188869997919,0.5274459494350303,0.10069974675380106,0.37020317313773926,55.42202671459603,0.6117692879017227,0.6554498925623834,-0.043680604660660705,44.87801481000023,0.77025909535593,0.006353666347255485,0.03186614808729583,0,3,11,2105.8969170674077,0.0,USDJPY=X,0.0,122.91500091552734,0,2015-11-26 00:00:00+00:00
2015-11-27 00:00:00+00:00,0.36834172288989997,0.3637309449495634,0.36842876780968536,0.3682735638745873,0.6015413914717682,0.02937110527264277,0.37702283792133806,57.19485132966305,0.5654615111197359,0.637452216273854,-0.0719907051541181,32.04168301127351,0.728740802167839,0.006278603630908479,0.03003122171119597,0,4,11,2064.329951986043,0.0,USDJPY=X,0.0,123.22599792480469,1,2015-11-27 00:00:00+00:00
2015-11-30 00:00:00+00:00,0.371419781918084,0.3715278926714465,0.3743418663593503,0.37144943899260086,0.5734927544892242,0.07101801178021644,0.4173668094664362,56.55817999310561,0.5190671578173607,0.6137752045825553,-0.09470804676519462,29.335618075105057,0.7093307971859844,0.005942404114758013,0.028218169769761978,0,0,11,2040.383782299483,0.0,USDJPY=X,0.0,122.65299987792969,0,2015-11-30 00:00:00+00:00
2015-12-01 00:00:00+00:00,0.37757577637747897,0.3718528377858372,0.3740179134466044,0.37760673023444236,0.6041807584050091,0.08888870446073735,0.4306292005951355,58.669400386515214,0.49243826973984994,0.5895078176140143,-0.09706954787416433,44.30883647193906,0.7028068985170078,0.005774898531399734,0.024072770614607115,0,1,12,2002.2310811764396,0.0,USDJPY=X,0.0,123.19000244140625,0,2015-12-01 00:00:00+00:00
2015-12-02 00:00:00+00:00,0.37287785541453,0.374598016744216,0.37683671166410937,0.3728267229431572,0.627438622218047,0.09510485530821106,0.4584407233243934,62.47686311846168,0.49627651986928356,0.5708615580650682,-0.07458503819578466,73.33846234547394,0.6963206566028466,0.00570413849313613,0.02026397330975197,0,2,12,1921.4885186390802,0.0,USDJPY=X,0.0,123.27999877929688,0,2015-12-02 00:00:00+00:00
