Price,Open,High,Low,Close,RSI,EMA10,EMA200,MACD,MACD_signal
Ticker,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,,,,,
Datetime,,,,,,,,,
2025-09-01 05:45:00+00:00,1.1715089082717896,1.171783447265625,1.1715089082717896,1.171783447265625,74.7246417233996,1.171365611600993,,0.0005101597950265546,
2025-09-01 06:00:00+00:00,1.171783447265625,1.1728830337524414,1.171783447265625,1.1726078987121582,81.84950643288207,1.1715914819848412,,0.0005779127358298553,
2025-09-01 06:15:00+00:00,1.1727453470230103,1.1727453470230103,1.172195553779602,1.1726078987121582,81.84950643288207,1.1717762850261715,,0.0006244096240850538,
2025-09-01 06:30:00+00:00,1.1727453470230103,1.1735711097717285,1.1724703311920166,1.1735711097717285,86.86601501971691,1.1721026167980908,,0.0007305603803295924,
2025-09-01 06:45:00+00:00,1.1735711097717285,1.1735711097717285,1.1728830337524414,1.1728830337524414,71.63473436918503,1.1722445107897908,,0.0007505121977253726,
2025-09-01 07:00:00+00:00,1.1730204820632935,1.1730204820632935,1.172195553779602,1.172195553779602,60.264786874511806,1.1722356095152109,,0.0007027494106979226,
2025-09-01 07:15:00+00:00,1.172333002090454,1.1726078987121582,1.172333002090454,1.1726078987121582,63.9597329040071,1.1723032984601103,,0.0006902134962714079,0.0006410248998366747
2025-09-01 07:30:00+00:00,1.172333002090454,1.172333002090454,1.1719207763671875,1.17205810546875,56.425617121474986,1.1722587179162265,,0.0006286680795539734,0.0006385535357801345
2025-09-01 07:45:00+00:00,1.172333002090454,1.1730204820632935,1.17205810546875,1.1728830337524414,63.39329099099209,1.1723722298864474,,0.0006390906722257839,0.0006386609630692644
2025-09-01 08:00:00+00:00,1.1728830337524414,1.1728830337524414,1.172195553779602,1.1724703311920166,58.36506066110027,1.17239006648746,,0.0006070512950291373,0.000632339029461239
2025-09-01 08:15:00+00:00,1.1724703311920166,1.1726078987121582,1.1719207763671875,1.1724703311920166,58.36506066110027,1.1724046600701066,,0.0005750312554018144,0.0006208774746493541
2025-09-01 08:30:00+00:00,1.1726078987121582,1.1730204820632935,1.1724703311920166,1.1730204820632935,62.912933906655475,1.1725166277052315,,0.0005872779462183786,0.0006141575689631591
2025-09-01 08:45:00+00:00,1.1731581687927246,1.17384672164917,1.1731581687927246,1.17384672164917,68.48129791608642,1.1727584629677656,,0.0006560911558886051,0.0006225442863482483
2025-09-01 09:00:00+00:00,1.1739845275878906,1.1739845275878906,1.1728830337524414,1.1728830337524414,57.615543354736815,1.172781112201343,,0.0006256524291858856,0.0006231659149157758
2025-09-01 09:15:00+00:00,1.1727453470230103,1.1728830337524414,1.1726078987121582,1.1727453470230103,56.242473343748614,1.172774609441646,,0.0005836909249576916,0.000615270916924159
2025-09-01 09:30:00+00:00,1.1728830337524414,1.1728830337524414,1.1727453470230103,1.1727453470230103,56.242473343748614,1.172769289001894,,0.0005441633541241053,0.0006010494043641483
2025-09-01 09:45:00+00:00,1.1727453470230103,1.1727453470230103,1.172333002090454,1.172333002090454,51.942975014328454,1.1726899641089048,,0.0004740995549581406,0.0005756594344829468
2025-09-01 10:00:00+00:00,1.172195553779602,1.1726078987121582,1.172195553779602,1.172333002090454,51.942975014328454,1.172625061923732,,0.00041380342108188195,0.0005432882318027339
2025-09-01 10:15:00+00:00,1.172333002090454,1.1728830337524414,1.172333002090454,1.1727453470230103,55.85667708422901,1.1726469319417825,,0.0003947407647038048,0.0005135787383829481
2025-09-01 10:30:00+00:00,1.1728830337524414,1.1728830337524414,1.1726078987121582,1.1726078987121582,54.27012217229584,1.1726398349909417,,0.0003643426271919825,0.000483731516144755
2025-09-01 10:45:00+00:00,1.1726078987121582,1.1726078987121582,1.172333002090454,1.172333002090454,51.14139793706831,1.172584047190853,,0.0003144452946215459,0.0004498742718401132
2025-09-01 11:00:00+00:00,1.172333002090454,1.1732958555221558,1.172333002090454,1.1730204820632935,57.70799140875101,1.1726633989858422,,0.00032661022796687256,0.0004252214630654651
2025-09-01 11:15:00+00:00,1.1728830337524414,1.1730204820632935,1.1727453470230103,1.1730204820632935,57.70799140875101,1.1727283231817422,,0.0003324191047704428,0.00040666099140646066
2025-09-01 11:30:00+00:00,1.1728830337524414,1.1728830337524414,1.1724703311920166,1.1724703311920166,51.308053594169316,1.1726814155472467,,0.0002892952879789412,0.0003831878507209568
2025-09-01 11:45:00+00:00,1.1724703311920166,1.1724703311920166,1.171783447265625,1.171783447265625,44.64999727614543,1.1725181485869518,,0.0001974178500629975,0.00034603385058936493
2025-09-01 12:00:00+00:00,1.17205810546875,1.17205810546875,1.1716461181640625,1.1716461181640625,43.43638623370838,1.172359597600972,,0.00011222929829401984,0.00029927294013029594
2025-09-01 12:15:00+00:00,1.1716461181640625,1.171783447265625,1.1715089082717896,1.171783447265625,45.04499351238681,1.1722548429945452,,5.516219263612676e-05,0.0002504507906314621
2025-09-01 12:30:00+00:00,1.1716461181640625,1.171783447265625,1.1710972785949707,1.1710972785949707,39.066755335905356,1.172044376740077,,-4.491423358832236e-05,0.00019137778578750522
2025-09-01 12:45:00+00:00,1.1712344884872437,1.1712344884872437,1.1710972785949707,1.1710972785949707,39.06675533590536,1.1718721770773304,,-0.00012280984691415142,0.0001285402592471739
2025-09-01 13:00:00+00:00,1.1710972785949707,1.171783447265625,1.1709601879119873,1.171783447265625,47.194583674396334,1.171856044384293,,-0.0001277025292465428,7.729170154843057e-05
2025-09-01 13:15:00+00:00,1.171783447265625,1.1719207763671875,1.1713716983795166,1.1713716983795166,43.44926414675294,1.1717679814743336,,-0.00016292659288019706,2.9248042662705042e-05
2025-09-01 13:30:00+00:00,1.1715089082717896,1.171783447265625,1.1713716983795166,1.1713716983795166,43.44926414675294,1.1716959300025487,,-0.00018866708042364344,-1.4334981954564655e-05
2025-09-01 13:45:00+00:00,1.1712344884872437,1.1713716983795166,1.1709601879119873,1.1710972785949707,40.93809101695047,1.17158708429208,,-0.0002285751138140224,-5.718300832645621e-05
2025-09-01 14:00:00+00:00,1.1709601879119873,1.171783447265625,1.1709601879119873,1.1715089082717896,45.98137791216499,1.1715728704702089,,-0.0002244006915239627,-9.062654496595752e-05
2025-09-01 14:15:00+00:00,1.1715089082717896,1.1716461181640625,1.1712344884872437,1.1713716983795166,44.61384044802748,1.1715362937264466,,-0.00022951837838358635,-0.0001184049116494833
2025-09-01 14:30:00+00:00,1.1713716983795166,1.1716461181640625,1.1712344884872437,1.1713716983795166,44.613840448027474,1.171506367299732,,-0.0002309123680499514,-0.00014090640292957693
2025-09-01 14:45:00+00:00,1.1713716983795166,1.1715089082717896,1.1710972785949707,1.1713716983795166,44.613840448027474,1.171481882041511,,-0.00022937304521830626,-0.00015859973138732282
2025-09-01 15:00:00+00:00,1.1715089082717896,1.1715089082717896,1.170823097229004,1.1709601879119873,40.14181959851526,1.1713870285634156,,-0.00025838013106227464,-0.0001785558113223132
2025-09-01 15:15:00+00:00,1.1706860065460205,1.170823097229004,1.170548915863037,1.170823097229004,38.748344851315025,1.1712844955935224,,-0.0002890979863510168,-0.00020066424632805393
2025-09-01 15:30:00+00:00,1.170823097229004,1.1709601879119873,1.170548915863037,1.170548915863037,36.05274707884604,1.1711507538243433,,-0.00033174213594100443,-0.00022687982425064404
2025-09-01 15:45:00+00:00,1.170548915863037,1.1706860065460205,1.1704120635986328,1.1704120635986328,34.753190047602686,1.1710164465105777,,-0.0003722892470430228,-0.0002559617088091198
2025-09-01 16:00:00+00:00,1.1701380014419556,1.1704120635986328,1.1701380014419556,1.1702749729156494,33.45234898942249,1.1708816331296816,,-0.0004107503230783571,-0.0002869194316629673
2025-09-01 16:15:00+00:00,1.1704120635986328,1.1706860065460205,1.1702749729156494,1.1706860065460205,40.62805942288963,1.170846064659925,,-0.00040341372184471425,-0.0003102182896993167
2025-09-01 16:30:00+00:00,1.1706860065460205,1.170823097229004,1.170548915863037,1.1706860065460205,40.62805942288963,1.1708169631846697,,-0.0003930683650736899,-0.00032678830477419135
2025-09-01 16:45:00+00:00,1.1706860065460205,1.170823097229004,1.1706860065460205,1.170823097229004,43.00526564510694,1.1708180784654576,,-0.00036954760810536946,-0.000335340165440427
2025-09-01 17:00:00+00:00,1.170823097229004,1.1709601879119873,1.1706860065460205,1.1706860065460205,41.22756754027853,1.1707940653891962,,-0.0003578443047576041,-0.00033984099330386245
2025-09-01 17:15:00+00:00,1.1706860065460205,1.170823097229004,1.170548915863037,1.170548915863037,39.47047974092351,1.1707494927480764,,-0.0003555330611217933,-0.0003429794068674486
2025-09-01 17:30:00+00:00,1.1706860065460205,1.1706860065460205,1.170548915863037,1.1706860065460205,42.12672688217852,1.1707379498022479,,-0.0003387345899881211,-0.00034213044349158314
2025-09-01 17:45:00+00:00,1.170548915863037,1.170823097229004,1.170548915863037,1.170823097229004,44.738345838004484,1.1707534311525671,,-0.00031077716250882403,-0.00033585978729503134
2025-09-01 18:00:00+00:00,1.170823097229004,1.1709601879119873,1.170823097229004,1.170823097229004,44.73834583800449,1.1707660977119192,,-0.00028533157502486084,-0.00032575414484099725
2025-09-01 18:15:00+00:00,1.170823097229004,1.1709601879119873,1.170823097229004,1.1709601879119873,47.48668645588205,1.1708013868392042,,-0.00025120792265531655,-0.0003108449004038611
2025-09-01 18:30:00+00:00,1.1709601879119873,1.1709601879119873,1.1709601879119873,1.1709601879119873,47.48668645588205,1.1708302597615283,,-0.0002216100990308778,-0.0002929979401292645
2025-09-01 18:45:00+00:00,1.1709601879119873,1.1712344884872437,1.1709601879119873,1.1710972785949707,50.35041385846087,1.1708788086403359,,-0.00018495944086449612,-0.0002713902402763108
2025-09-01 19:00:00+00:00,1.1710972785949707,1.1712344884872437,1.1710972785949707,1.1712344884872437,53.10676542109565,1.17094347770341,,-0.00014319121937478307,-0.00024575043609600526
2025-09-01 19:15:00+00:00,1.1712344884872437,1.1713716983795166,1.1712344884872437,1.1713716983795166,55.752190324058674,1.1710213360081565,,-9.788950207911817e-05,-0.00021617824929262786
2025-09-01 19:30:00+00:00,1.1715089082717896,1.1715089082717896,1.1713716983795166,1.1715089082717896,58.28642782467865,1.1711099855106353,,-5.0335635275011725e-05,-0.00018300972648910464
2025-09-01 19:45:00+00:00,1.1716461181640625,1.171783447265625,1.1715089082717896,1.1716461181640625,60.70982281840171,1.1712074641748946,,-1.5591882780441324e-06,-0.00014671961884689256
2025-09-01 20:00:00+00:00,1.1715089082717896,1.1716461181640625,1.1715089082717896,1.1716461181640625,60.70982281840171,1.1712872194456523,,3.667374527549505e-05,-0.00011004094602241504
2025-09-01 20:15:00+00:00,1.1716461181640625,1.171783447265625,1.1716461181640625,1.1716461181640625,60.70982281840171,1.1713524737580905,,6.621038842680171e-05,-7.479067913257169e-05
2025-09-01 20:30:00+00:00,1.1716461181640625,1.171783447265625,1.1715089082717896,1.1716461181640625,60.70982281840171,1.1714058636500853,,8.859709871988919e-05,-4.211312356207952e-05
2025-09-01 20:45:00+00:00,1.1716461181640625,1.1716461181640625,1.1713716983795166,1.1713716983795166,52.504231891384485,1.171399651782709,,8.323585361580399e-05,-1.704332812650282e-05
2025-09-01 21:00:00+00:00,1.1709601879119873,1.1716461181640625,1.1709601879119873,1.1713716983795166,52.50423189138447,1.1713945693457648,,7.808689117094758e-05,1.9827157329872605e-06
2025-09-01 21:15:00+00:00,1.1713716983795166,1.1713716983795166,1.1710972785949707,1.1713716983795166,52.504231891384485,1.1713904109882651,,7.316292468395602e-05,1.6218757523181013e-05
2025-09-01 21:30:00+00:00,1.1712344884872437,1.1713716983795166,1.1710972785949707,1.1712344884872437,48.417489884613964,1.1713620614426248,,5.752583218732177e-05,2.4480172456009166e-05
2025-09-01 21:45:00+00:00,1.1712344884872437,1.1713716983795166,1.1710972785949707,1.1713716983795166,52.40692462190128,1.1713638136129687,,5.556450232502286e-05,3.0697038429811905e-05
2025-09-01 22:00:00+00:00,1.1713716983795166,1.1716461181640625,1.1712344884872437,1.1716461181640625,59.20291432852834,1.1714151417131675,,7.528567111658724e-05,3.961476496716697e-05
2025-09-01 22:15:00+00:00,1.1716461181640625,1.1716461181640625,1.1716461181640625,1.1716461181640625,59.20291432852834,1.171457137431512,,8.98787729206596e-05,4.96675665578655e-05
2025-09-01 22:30:00+00:00,1.1715089082717896,1.1715089082717896,1.1715089082717896,1.1715089082717896,54.67558821869234,1.1714665503115624,,8.934233679758208e-05,5.760252060580882e-05
2025-09-01 22:45:00+00:00,1.1715089082717896,1.1715089082717896,1.1713716983795166,1.1715089082717896,54.67558821869234,1.1714742517588763,,8.790390579749285e-05,6.366279764414563e-05
2025-09-01 23:00:00+00:00,1.1715089082717896,1.1715089082717896,1.1715089082717896,1.1715089082717896,54.67558821869234,1.1714805529430423,,8.57751760303671e-05,6.808527332138993e-05
2025-09-01 23:15:00+00:00,1.1715089082717896,1.171783447265625,1.1715089082717896,1.1716461181640625,58.62714505803009,1.1715106557105004,,9.407539139671961e-05,7.328329693645587e-05
2025-09-01 23:30:00+00:00,1.171783447265625,1.1719207763671875,1.171783447265625,1.1719207763671875,65.17271554826058,1.1715852231026251,,0.00012141638099105734,8.290991374737617e-05
2025-09-01 23:45:00+00:00,1.1719207763671875,1.17205810546875,1.171783447265625,1.171783447265625,60.05652294028143,1.171621263859534,,0.00013049869372827594,9.242766974355613e-05
2025-09-02 00:00:00+00:00,1.171783447265625,1.1719207763671875,1.1709601879119873,1.1709601879119873,39.856896869796564,1.1715010682327074,,7.04541903833178e-05,8.803297387150847e-05
2025-09-02 00:15:00+00:00,1.1710972785949707,1.1712344884872437,1.1710972785949707,1.1710972785949707,43.27818175799294,1.171427651934937,,3.3543888224185636e-05,7.713515674204392e-05
2025-09-02 00:30:00+00:00,1.1710972785949707,1.1713716983795166,1.170823097229004,1.1709601879119873,40.77993886418396,1.1713426584762188,,-6.692715109668512e-06,6.036958237170143e-05
2025-09-02 00:45:00+00:00,1.1710972785949707,1.1710972785949707,1.1706860065460205,1.170823097229004,38.39320132508694,1.171248192794907,,-4.907685807209461e-05,3.8480294282942223e-05
2025-09-02 01:00:00+00:00,1.170548915863037,1.170823097229004,1.1704120635986328,1.1706860065460205,36.116784165385816,1.1711459771132913,,-9.266053615175629e-05,1.2252128196002522e-05
2025-09-02 01:15:00+00:00,1.170548915863037,1.170823097229004,1.170548915863037,1.170823097229004,39.95109486265756,1.1710872716797844,,-0.00011481532305723796,-1.3161362054645577e-05
2025-09-02 01:30:00+00:00,1.170823097229004,1.1709601879119873,1.1704120635986328,1.1704120635986328,33.46547331300398,1.1709645065741205,,-0.00016365363290660184,-4.325981622503683e-05
2025-09-02 01:45:00+00:00,1.1704120635986328,1.170823097229004,1.1704120635986328,1.1706860065460205,40.40887015570898,1.170913870205375,,-0.00017819926866180502,-7.024770671239048e-05
2025-09-02 02:00:00+00:00,1.1706860065460205,1.1706860065460205,1.169864296913147,1.169864296913147,30.2211178432933,1.170723038697697,,-0.00025311414751794103,-0.0001068209948735006
2025-09-02 02:15:00+00:00,1.1695905923843384,1.169864296913147,1.1695905923843384,1.169864296913147,30.2211178432933,1.1705669038277788,,-0.0003089236492141989,-0.00014724152574164027
2025-09-02 02:30:00+00:00,1.169864296913147,1.1702749729156494,1.1697274446487427,1.1702749729156494,39.118054644013164,1.1705138254801188,,-0.000316368066022088,-0.00018106683379772983
2025-09-02 02:45:00+00:00,1.1701380014419556,1.1702749729156494,1.169864296913147,1.1702749729156494,39.118054644013164,1.1704703977411244,,-0.0003185952522273272,-0.00020857251748364932
2025-09-02 03:00:00+00:00,1.1702749729156494,1.1702749729156494,1.1700011491775513,1.1700011491775513,35.60732797606639,1.1703850798204747,,-0.0003385529726382952,-0.0002345686085145785
2025-09-02 03:15:00+00:00,1.1700011491775513,1.1700011491775513,1.169864296913147,1.1700011491775513,35.60732797606639,1.170315274249034,,-0.000350331209739263,-0.00025772112875951545
2025-09-02 03:30:00+00:00,1.169864296913147,1.1700011491775513,1.1697274446487427,1.169864296913147,33.84662769669748,1.1702332783697817,,-0.0003664837845744895,-0.00027947365992251027
2025-09-02 03:45:00+00:00,1.1697274446487427,1.169864296913147,1.1697274446487427,1.169864296913147,33.84662769669748,1.1701661908322116,,-0.00037496248241342123,-0.00029857142442069246
2025-09-02 04:00:00+00:00,1.169864296913147,1.169864296913147,1.1694538593292236,1.1694538593292236,28.879549823741613,1.1700366760134864,,-0.00041007371980894547,-0.0003208718834983431
2025-09-02 04:15:00+00:00,1.1694538593292236,1.1695905923843384,1.1694538593292236,1.1695905923843384,32.43674120917538,1.1699555698990958,,-0.0004220018390721503,-0.00034109787461310455
2025-09-02 04:30:00+00:00,1.1695905923843384,1.1697274446487427,1.1695905923843384,1.1697274446487427,35.892811896560076,1.1699140925808498,,-0.00041562110413684294,-0.00035600252051785225
2025-09-02 04:45:00+00:00,1.169864296913147,1.169864296913147,1.1695905923843384,1.1695905923843384,34.018786268239765,1.1698552743633022,,-0.00041680251974818283,-0.00036816252036391835
2025-09-02 05:00:00+00:00,1.1697274446487427,1.1701380014419556,1.1697274446487427,1.169864296913147,40.68869928478601,1.1698569148269102,,-0.0003911442644990437,-0.00037275886919094345
2025-09-02 05:15:00+00:00,1.169864296913147,1.169864296913147,1.1691803932189941,1.1691803932189941,31.98752042848345,1.1697339108981981,,-0.0004211405784155797,-0.0003824352110358707
2025-09-02 05:30:00+00:00,1.1694538593292236,1.169864296913147,1.1694538593292236,1.1697274446487427,42.567398630891454,1.1697327352164788,,-0.0003962032108384417,-0.0003851888109963849
2025-09-02 05:45:00+00:00,1.1695905923843384,1.169864296913147,1.1695905923843384,1.1697274446487427,42.567398630891454,1.169731773295072,,-0.0003721502509324015,-0.00038258109898358825
2025-09-02 06:00:00+00:00,1.1701380014419556,1.1702749729156494,1.1700011491775513,1.1702749729156494,51.35170437957784,1.1698305368624498,,-0.0003053868422391304,-0.0003671422476346967
2025-09-02 06:15:00+00:00,1.1702749729156494,1.1704120635986328,1.1700011491775513,1.1704120635986328,53.278568861275396,1.169936268996301,,-0.00023866312747244933,-0.00034144642360224727
2025-09-02 06:30:00+00:00,1.170548915863037,1.1709601879119873,1.170548915863037,1.1706860065460205,56.94811677622825,1.1700725849144318,,-0.00016181390639657955,-0.0003055199201611137
2025-09-02 06:45:00+00:00,1.170823097229004,1.170823097229004,1.170548915863037,1.1706860065460205,56.94811677622825,1.1701841161201751,,-9.97603695833682e-05,-0.00026436801004556465
2025-09-02 07:00:00+00:00,1.170823097229004,1.1709601879119873,1.1689070463180542,1.1689070463180542,35.78214299414175,1.1699519216106986,,-0.0001919174131190804,-0.00024987789066026783
2025-09-02 07:15:00+00:00,1.168770432472229,1.1691803932189941,1.1676785945892334,1.1676785945892334,28.033680338032894,1.1695385894249777,,-0.00035992928128680823,-0.0002718881687855759
2025-09-02 07:30:00+00:00,1.1676785945892334,1.1676785945892334,1.1667250394821167,1.1676785945892334,28.03368033803288,1.1692004085457515,,-0.00048746075314154425,-0.0003150026856567696
2025-09-02 07:45:00+00:00,1.1676785945892334,1.1678149700164795,1.1648223400115967,1.164958119392395,18.014570300762216,1.1684290832451412,,-0.0007988414290929224,-0.00041177043434400016
2025-09-02 08:00:00+00:00,1.1648223400115967,1.1653653383255005,1.1640088558197021,1.1653653383255005,22.480655420083295,1.1678720387142973,,-0.0010012123408973395,-0.0005296588156546681
2025-09-02 08:15:00+00:00,1.1653653383255005,1.1653653383255005,1.163873314857483,1.1644154787063599,19.77472339295643,1.1672435732583086,,-0.0012241274996396267,-0.0006685525524516598
2025-09-02 08:30:00+00:00,1.1641442775726318,1.1659088134765625,1.1640088558197021,1.1655012369155884,30.12782666105886,1.1669267848323595,,-0.0012982127668679233,-0.0007944845953349126
2025-09-02 08:45:00+00:00,1.1653653383255005,1.1655012369155884,1.164686679840088,1.164958119392395,28.169505474403834,1.1665688456614567,,-0.0013847879465538337,-0.0009125452655786969
2025-09-02 09:00:00+00:00,1.164958119392395,1.1650937795639038,1.163873314857483,1.1641442775726318,25.49523121460311,1.166128015099852,,-0.001501758298635858,-0.0010303878721901292
2025-09-02 09:15:00+00:00,1.163602590560913,1.163873314857483,1.163061261177063,1.1631964445114136,22.7825118913982,1.1655950022655905,,-0.0016518982967614892,-0.0011546899571044011
2025-09-02 09:30:00+00:00,1.163061261177063,1.1640088558197021,1.163061261177063,1.1634671688079834,25.22963310524959,1.1652081234551164,,-0.0017291080574268758,-0.0012695735771688962
2025-09-02 09:45:00+00:00,1.1631964445114136,1.1642799377441406,1.1631964445114136,1.1641442775726318,31.110093036812586,1.1650146969310282,,-0.0017158807256409947,-0.001358835006863316
2025-09-02 10:00:00+00:00,1.163873314857483,1.1644154787063599,1.163873314857483,1.1642799377441406,32.25959100396432,1.164881104351594,,-0.0016751413411795202,-0.001422096273726557
2025-09-02 10:15:00+00:00,1.1642799377441406,1.1644154787063599,1.163061261177063,1.1631964445114136,28.210790406313805,1.1645748025624703,,-0.0017105655987998958,-0.0014797901387412248
2025-09-02 10:30:00+00:00,1.163061261177063,1.163873314857483,1.163061261177063,1.1634671688079834,30.556032971264273,1.164373414607109,,-0.0016972297815533999,-0.00152327806730366
2025-09-02 10:45:00+00:00,1.1637378931045532,1.1637378931045532,1.1631964445114136,1.163602590560913,31.757004083132173,1.1642332647805278,,-0.0016566369668780112,-0.0015499498472185303
2025-09-02 11:00:00+00:00,1.163602590560913,1.1641442775726318,1.1631964445114136,1.1634671688079834,31.17636246097193,1.1640939746037016,,-0.0016167573007208613,-0.0015633113379189966
2025-09-02 11:15:00+00:00,1.1634671688079834,1.1637378931045532,1.1634671688079834,1.163602590560913,32.50535529192163,1.1640046320504673,,-0.0015562850885322277,-0.0015619060880416428
2025-09-02 11:30:00+00:00,1.163602590560913,1.1645511388778687,1.1633317470550537,1.1644154787063599,39.99558695195617,1.1640793314424478,,-0.0014263253541206833,-0.001534789941257451
2025-09-02 11:45:00+00:00,1.1642799377441406,1.1653653383255005,1.1642799377441406,1.164958119392395,44.42902077545561,1.1642391110697108,,-0.0012649630532983736,-0.0014808245636656356
2025-09-02 12:00:00+00:00,1.164958119392395,1.1656370162963867,1.1644154787063599,1.1644154787063599,41.154421069756836,1.164271177912738,,-0.0011674116409612356,-0.0014181419791247556
2025-09-02 12:15:00+00:00,1.1645511388778687,1.1645511388778687,1.163061261177063,1.163061261177063,34.35015955284432,1.1640511930517061,,-0.001185707384162793,-0.0013716550601323631
2025-09-02 12:30:00+00:00,1.1629259586334229,1.1631964445114136,1.1618449687957764,1.16225004196167,31.039505678061303,1.1637237110353358,,-0.0012512419650025919,-0.001347572441106409
2025-09-02 12:45:00+00:00,1.1623852252960205,1.1623852252960205,1.1617100238800049,1.1621150970458984,30.51267830696139,1.163431235764529,,-0.0012990923909641516,-0.0013378764310779576
2025-09-02 13:00:00+00:00,1.1621150970458984,1.1642799377441406,1.1621150970458984,1.1642799377441406,46.26837495038163,1.1635855452153674,,-0.0011490837243681717,-0.0013001178897360005
2025-09-02 13:15:00+00:00,1.1642799377441406,1.1644154787063599,1.1640088558197021,1.1641442775726318,45.57105479228983,1.163687132916688,,-0.0010292824895843378,-0.001245950809705668
2025-09-02 13:30:00+00:00,1.1640088558197021,1.1652295589447021,1.1640088558197021,1.164958119392395,50.400503577986115,1.1639182213668164,,-0.0008587695537516371,-0.0011685145585148618
2025-09-02 13:45:00+00:00,1.164958119392395,1.1653653383255005,1.1644154787063599,1.1653653383255005,52.66376142338796,1.1641813335411226,,-0.000682905548919921,-0.0010713927565958736
2025-09-02 14:00:00+00:00,1.1664528846740723,1.1680878400802612,1.1664528846740723,1.1680878400802612,64.36959643576694,1.1648916074573297,,-0.00032015833337073474,-0.0009211458719508459
2025-09-02 14:15:00+00:00,1.1682243347167969,1.1684973239898682,1.1675423383712769,1.1675423383712769,61.10879036329073,1.1653735585325926,,-7.582195229427491e-05,-0.0007520810880195317
